,080581-002-ANA006,081419-003-ANA005,082687-001-ANA015,083036-001-ANA023,170600-001-ANA021,171899-003-ANA007,250753-004-ANA010,430430-001-ANA002,430496-001-ANA001,430537-001-ANA006,CALC000004,CALC000005,CALC000041,CALC000046,CALC000092,CALC000103,CALC000108,CALC000120,CALC000123,CALC000125,CALC000126,CALC000143,CALC000145,CALC000152,CALC000713,CALC000722,CALC000735,CALC000698,CALC000697,CALC000699,171169-001-ANA009,CALC000168,CALC000158
2024-09-20 12:00:00,98.03,773.38,606.97,390.959,136.48,188.1504,514.01,78.1476,449.2672,193.08,2.353,10.973,62.594,17.959,0.465,0.775,0.089,1.673,0.106,0.867,1.029,80.3908,32.4824,19.6554,41.425,24.992,31.28,19.901,45.331,7.626,314.9428,34.9854,81.6558
2024-09-20 06:00:00,98.0,773.392,606.98,390.96,136.48,188.3326,514.0,78.1576,449.2784,193.07,2.338,10.973,62.2138,17.959,0.466,0.777,0.089,1.673,0.1066,0.8724,1.0846,84.7346,32.485,19.657,41.443,25.0066,31.251,19.913,45.351,7.619,314.971,35.018,81.732
2024-09-20 00:00:00,97.988,773.41,607.0,391.03,136.48,188.222,513.99,78.133,449.2892,193.07,2.332,10.973,61.9142,17.959,0.4634,0.7724,0.089,1.673,0.107,0.876,1.0508,82.0938,32.641,19.751,41.479,25.028,31.218,19.93,45.39,7.611,314.9426,34.9852,81.6552
2024-09-19 18:00:00,97.9802,773.421,607.01,391.02,136.48,188.3756,513.98,78.1244,449.2902,193.06,2.328,10.973,61.925,17.959,0.462,0.77,0.089,1.673,0.107,0.876,1.0986,85.8282,32.619,19.738,41.496,25.042,31.189,19.941,45.409,7.604,314.978,35.026,81.7506
2024-09-19 12:00:00,97.98,773.421,607.01,391.1356,136.51,188.0072,513.98,78.129,449.31,193.0684,2.328,11.007,61.9736,18.015,0.463,0.772,0.089,1.673,0.108,0.884,0.985,76.9532,32.8774,19.8944,41.496,25.042,31.189,19.941,45.409,7.604,314.9394,34.9814,81.6462
2024-09-19 06:00:00,97.9896,773.421,607.03,391.14,136.51,188.2524,513.97,78.1246,449.3196,193.07,2.3328,11.007,62.0322,18.015,0.4624,0.7708,0.089,1.673,0.108,0.884,1.0598,82.7968,32.887,19.9,41.532,25.042,31.161,19.941,45.449,7.597,314.9664,35.0126,81.7196
2024-09-19 00:00:00,98.0,773.43,607.03,391.2276,136.51,188.3314,513.98,78.1216,449.33,193.07,2.338,11.007,62.1444,18.015,0.462,0.77,0.089,1.673,0.109,0.892,1.0846,84.7346,33.0848,20.02,41.532,25.052,31.189,19.949,45.449,7.604,314.9494,34.993,81.6736
2024-09-18 18:00:00,97.9944,773.44,607.06,391.21,136.52,188.1366,513.98,78.118,449.33,193.08,2.3352,11.018,62.1444,18.033,0.4618,0.7696,0.089,1.673,0.109,0.892,1.024,80.0,33.045,19.996,41.586,25.065,31.189,19.959,45.508,7.604,315.029,35.086,81.89
2024-09-18 12:00:00,97.9896,773.45,607.08,391.3292,136.52,187.7998,513.9872,78.1174,449.34,193.08,2.3328,11.018,62.032,18.033,0.4614,0.7688,0.089,1.673,0.109,0.892,0.923,72.1094,33.3142,20.1588,41.622,25.077,31.2098,19.969,45.547,7.609,315.0182,35.0728,81.8602
2024-09-18 06:00:00,97.9802,773.461,607.0996,391.32,136.52,188.1958,513.99,78.1208,449.35,193.0836,2.328,11.018,62.0374,18.033,0.462,0.77,0.089,1.673,0.109,0.892,1.0426,81.4532,33.293,20.146,41.6574,25.09,31.218,19.979,45.5854,7.611,315.0454,35.1052,81.9358
2024-09-18 00:00:00,97.99,773.47,607.11,391.3456,136.55,188.4514,513.99,78.1238,449.36,193.09,2.333,11.051,62.0266,18.087,0.462,0.77,0.089,1.673,0.11,0.9,1.1226,87.7032,33.3508,20.1808,41.676,25.101,31.218,19.988,45.606,7.611,315.0132,35.0668,81.8464
2024-09-17 18:00:00,97.97,773.48,607.1344,391.35,136.55,188.0912,514.0,78.122,449.37,193.09,2.323,11.051,61.7596,18.087,0.462,0.77,0.089,1.673,0.11,0.9,1.0102,78.922,33.361,20.187,41.7198,25.112,31.251,19.997,45.6538,7.619,315.1048,35.1756,82.1002
2024-09-17 12:00:00,97.9622,773.48,607.16,391.34,136.5582,187.88,514.0,78.141,449.38,193.09,2.3192,11.06,61.663,18.1016,0.464,0.773,0.089,1.673,0.111,0.908,0.9474,74.0158,33.338,20.173,41.766,25.112,31.251,19.997,45.704,7.619,315.1862,35.2722,82.3256
2024-09-17 06:00:00,97.98,773.49,607.18,391.32,136.5606,188.2008,514.0,78.155,449.39,193.0918,2.328,11.0628,61.8288,18.1062,0.466,0.777,0.089,1.673,0.111,0.908,1.044,81.5626,33.293,20.146,41.802,25.125,31.251,20.007,45.744,7.619,315.2026,35.292,82.3712
2024-09-17 00:00:00,97.99,773.51,607.2,391.28,136.584,188.527,514.01,78.1578,449.39,193.1,2.333,11.0888,62.005,18.1488,0.466,0.777,0.089,1.673,0.111,0.908,1.1466,89.5782,33.203,20.091,41.838,25.149,31.28,20.026,45.783,7.626,315.225,35.3182,82.4332
2024-09-16 18:00:00,97.99,773.52,607.22,391.4392,136.5916,188.3034,514.01,78.15,449.4,193.11,2.333,11.0968,62.1122,18.1616,0.4652,0.7754,0.089,1.673,0.112,0.917,1.0762,84.0782,33.5622,20.3088,41.873,25.161,31.28,20.036,45.822,7.626,315.1354,35.2122,82.1852
2024-09-16 12:00:00,97.9922,773.5216,607.25,391.4914,136.6,187.9448,514.02,78.139,449.41,193.1104,2.334,11.106,62.193,18.177,0.464,0.773,0.089,1.673,0.112,0.917,0.9668,75.5314,33.6808,20.3804,41.927,25.163,31.308,20.0376,45.881,7.633,315.205,35.295,82.378
2024-09-16 06:00:00,98.02,773.53,607.26,391.46,136.6282,188.2908,514.0232,78.1324,449.4172,193.12,2.348,11.138,62.326,18.2288,0.463,0.772,0.09,1.692,0.112,0.917,1.0722,83.7656,33.61,20.338,41.946,25.174,31.3172,20.046,45.901,7.6352,315.2286,35.3228,82.4432
2024-09-16 00:00:00,98.03,773.55,607.28,391.42,136.63,188.5986,514.03,78.131,449.42,193.12,2.353,11.14,62.46,18.232,0.463,0.772,0.09,1.692,0.112,0.917,1.1694,91.3594,33.519,20.283,41.982,25.198,31.337,20.065,45.941,7.64,315.252,35.3504,82.5084
2024-09-15 18:00:00,98.0378,773.56,607.3,391.586,136.64,188.2676,514.03,78.1528,449.43,193.13,2.3568,11.151,62.5238,18.25,0.466,0.777,0.09,1.692,0.113,0.925,1.0654,83.2344,33.8958,20.5104,42.018,25.21,31.337,20.075,45.98,7.64,315.158,35.2388,82.2474
